process,time,rss,used,available,percent,event
mp_households_7, 16/05/2021 18:31:21, 7.94, 33.84, 79.06, 36.1%, school_location.i1.sample.university.interaction_sample.chunk_1.add.choices_df
mp_households_10, 16/05/2021 18:31:21, 7.98, 34.04, 78.86, 36.2%, school_location.i1.sample.university.interaction_sample.chunk_1.add.choices_df
mp_households_7, 16/05/2021 18:31:21, 7.94, 34.20, 78.71, 36.4%, school_location.i1.sample.university.interaction_sample.chunk_1.add.choices_df
mp_households_6, 16/05/2021 18:31:21, 8.00, 34.67, 78.24, 36.7%, school_location.i1.sample.university.interaction_sample.chunk_1.add.choices_df
mp_households_6, 16/05/2021 18:31:21, 8.00, 34.75, 78.16, 36.8%, school_location.i1.sample.university.interaction_sample.chunk_1.add.choices_df
mp_households_8, 16/05/2021 18:31:21, 7.93, 35.60, 77.30, 37.5%, school_location.i1.sample.university.interaction_sample.chunk_1.add.choices_df
mp_households_8, 16/05/2021 18:31:21, 7.93, 35.77, 77.14, 37.6%, school_location.i1.sample.university.interaction_sample.chunk_1.add.choices_df
mp_households_4, 16/05/2021 18:31:22, 9.14, 51.76, 61.15, 50.6%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_14, 16/05/2021 18:31:22, 9.08, 52.10, 60.80, 50.8%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_0, 16/05/2021 18:31:23, 9.27, 50.44, 62.47, 49.5%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_9, 16/05/2021 18:31:23, 9.18, 49.88, 63.02, 49.0%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_2, 16/05/2021 18:31:23, 9.20, 50.27, 62.63, 49.4%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_13, 16/05/2021 18:31:23, 9.13, 49.14, 63.77, 48.4%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_1, 16/05/2021 18:31:23, 9.21, 47.71, 65.19, 47.3%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_3, 16/05/2021 18:31:23, 9.22, 47.71, 65.19, 47.3%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_15, 16/05/2021 18:31:23, 9.16, 46.63, 66.28, 46.4%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_11, 16/05/2021 18:31:23, 9.22, 45.12, 67.78, 45.2%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_7, 16/05/2021 18:31:23, 9.12, 43.62, 69.29, 44.0%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_12, 16/05/2021 18:31:23, 9.22, 42.81, 70.09, 43.3%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_6, 16/05/2021 18:31:23, 9.17, 42.12, 70.78, 42.8%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_5, 16/05/2021 18:31:23, 9.21, 40.21, 72.70, 41.2%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_10, 16/05/2021 18:31:23, 9.16, 39.08, 73.83, 40.3%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_8, 16/05/2021 18:31:23, 9.11, 37.96, 74.94, 39.4%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_df
mp_households_4, 16/05/2021 18:31:36, 11.53, 41.40, 71.51, 42.2%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_4, 16/05/2021 18:31:36, 11.45, 41.47, 71.44, 42.2%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_4, 16/05/2021 18:31:37, 11.45, 42.56, 70.34, 43.1%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_4, 16/05/2021 18:31:38, 11.45, 41.97, 70.93, 42.7%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_14, 16/05/2021 18:31:38, 11.53, 40.35, 72.56, 41.3%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_14, 16/05/2021 18:31:38, 11.44, 40.56, 72.35, 41.5%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_14, 16/05/2021 18:31:39, 11.44, 39.57, 73.34, 40.7%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_0, 16/05/2021 18:31:39, 11.56, 39.88, 73.03, 41.0%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_14, 16/05/2021 18:31:39, 11.44, 39.81, 73.10, 40.9%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_0, 16/05/2021 18:31:40, 11.47, 39.61, 73.29, 40.7%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_0, 16/05/2021 18:31:40, 11.47, 39.17, 73.74, 40.4%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_13, 16/05/2021 18:31:40, 11.44, 39.35, 73.55, 40.5%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_9, 16/05/2021 18:31:40, 11.54, 39.30, 73.61, 40.5%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_12, 16/05/2021 18:31:40, 11.56, 38.56, 74.35, 39.9%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_2, 16/05/2021 18:31:41, 11.52, 38.40, 74.50, 39.8%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_5, 16/05/2021 18:31:41, 11.51, 38.33, 74.58, 39.7%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_0, 16/05/2021 18:31:41, 11.47, 38.44, 74.46, 39.8%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_13, 16/05/2021 18:31:41, 11.35, 38.25, 74.66, 39.6%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_9, 16/05/2021 18:31:41, 11.45, 38.21, 74.69, 39.6%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_15, 16/05/2021 18:31:41, 11.49, 37.98, 74.92, 39.4%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_12, 16/05/2021 18:31:41, 11.47, 37.97, 74.93, 39.4%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_2, 16/05/2021 18:31:41, 11.43, 37.94, 74.96, 39.4%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_5, 16/05/2021 18:31:41, 11.42, 37.90, 75.00, 39.4%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_4, 16/05/2021 18:31:41, 11.62, 38.36, 74.55, 39.7%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_10, 16/05/2021 18:31:41, 11.56, 37.63, 75.27, 39.1%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_9, 16/05/2021 18:31:41, 11.45, 37.21, 75.70, 38.8%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_2, 16/05/2021 18:31:41, 11.43, 37.38, 75.53, 38.9%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_5, 16/05/2021 18:31:41, 11.42, 37.41, 75.50, 39.0%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_13, 16/05/2021 18:31:41, 11.35, 37.11, 75.79, 38.7%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_15, 16/05/2021 18:31:41, 11.40, 37.13, 75.78, 38.7%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_12, 16/05/2021 18:31:41, 11.47, 37.30, 75.61, 38.9%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_1, 16/05/2021 18:31:41, 11.51, 37.22, 75.68, 38.8%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_3, 16/05/2021 18:31:41, 11.57, 37.09, 75.81, 38.7%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_10, 16/05/2021 18:31:41, 11.47, 37.04, 75.87, 38.7%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_4, 16/05/2021 18:31:41, 11.45, 36.73, 76.18, 38.4%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_9, 16/05/2021 18:31:41, 11.45, 36.76, 76.14, 38.4%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_5, 16/05/2021 18:31:41, 11.42, 36.84, 76.07, 38.5%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_2, 16/05/2021 18:31:41, 11.43, 36.84, 76.07, 38.5%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_15, 16/05/2021 18:31:41, 11.40, 36.81, 76.10, 38.5%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_13, 16/05/2021 18:31:41, 11.35, 36.84, 76.07, 38.5%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_10, 16/05/2021 18:31:41, 11.47, 37.06, 75.85, 38.7%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_12, 16/05/2021 18:31:41, 11.47, 37.03, 75.88, 38.7%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_11, 16/05/2021 18:31:41, 11.49, 36.91, 76.00, 38.6%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_6, 16/05/2021 18:31:41, 11.51, 36.50, 76.40, 38.2%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_10, 16/05/2021 18:31:41, 11.47, 36.70, 76.20, 38.4%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_11, 16/05/2021 18:31:41, 11.41, 36.57, 76.33, 38.3%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_1, 16/05/2021 18:31:41, 11.42, 36.65, 76.26, 38.3%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_3, 16/05/2021 18:31:41, 11.48, 36.72, 76.19, 38.4%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_15, 16/05/2021 18:31:41, 11.40, 36.61, 76.29, 38.3%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_6, 16/05/2021 18:31:41, 11.43, 36.93, 75.98, 38.6%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_11, 16/05/2021 18:31:41, 11.41, 36.97, 75.93, 38.6%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_1, 16/05/2021 18:31:41, 11.42, 37.08, 75.83, 38.7%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_3, 16/05/2021 18:31:41, 11.48, 37.08, 75.83, 38.7%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_14, 16/05/2021 18:31:41, 11.61, 37.14, 75.76, 38.7%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_11, 16/05/2021 18:31:41, 11.41, 37.05, 75.86, 38.7%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_6, 16/05/2021 18:31:41, 11.43, 36.70, 76.20, 38.4%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_14, 16/05/2021 18:31:41, 11.45, 36.90, 76.00, 38.6%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_3, 16/05/2021 18:31:41, 11.48, 36.96, 75.94, 38.6%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_1, 16/05/2021 18:31:41, 11.42, 36.96, 75.95, 38.6%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_7, 16/05/2021 18:31:41, 11.55, 37.13, 75.78, 38.7%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_8, 16/05/2021 18:31:41, 11.52, 36.99, 75.91, 38.6%, school_location.i1.sample.university.interaction_sample.chunk_2.add.interaction_utilities
mp_households_6, 16/05/2021 18:31:41, 11.43, 37.00, 75.90, 38.6%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_7, 16/05/2021 18:31:41, 11.46, 37.33, 75.57, 38.9%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_8, 16/05/2021 18:31:41, 11.43, 37.38, 75.53, 38.9%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_df
mp_households_7, 16/05/2021 18:31:41, 11.46, 37.69, 75.22, 39.2%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_8, 16/05/2021 18:31:41, 11.43, 37.61, 75.30, 39.1%, school_location.i1.sample.university.interaction_sample.chunk_2.add.utilities
mp_households_7, 16/05/2021 18:31:41, 11.46, 37.89, 75.02, 39.4%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_8, 16/05/2021 18:31:42, 11.43, 37.97, 74.93, 39.4%, school_location.i1.sample.university.interaction_sample.chunk_2.del.interaction_utilities
mp_households_0, 16/05/2021 18:31:42, 11.64, 38.42, 74.49, 39.8%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_0, 16/05/2021 18:31:42, 11.48, 38.71, 74.19, 40.0%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_9, 16/05/2021 18:31:42, 11.62, 38.70, 74.21, 40.0%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_2, 16/05/2021 18:31:42, 11.60, 38.58, 74.33, 39.9%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_5, 16/05/2021 18:31:42, 11.59, 38.58, 74.33, 39.9%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_13, 16/05/2021 18:31:42, 11.52, 38.65, 74.26, 40.0%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_9, 16/05/2021 18:31:42, 11.46, 38.43, 74.48, 39.8%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_5, 16/05/2021 18:31:42, 11.42, 38.55, 74.36, 39.9%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_2, 16/05/2021 18:31:42, 11.44, 38.55, 74.36, 39.9%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_13, 16/05/2021 18:31:42, 11.35, 38.72, 74.19, 40.0%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_12, 16/05/2021 18:31:42, 11.65, 38.78, 74.13, 40.1%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_10, 16/05/2021 18:31:42, 11.65, 38.81, 74.09, 40.1%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_12, 16/05/2021 18:31:42, 11.48, 39.06, 73.85, 40.3%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_10, 16/05/2021 18:31:42, 11.48, 39.06, 73.85, 40.3%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_15, 16/05/2021 18:31:42, 11.58, 39.12, 73.79, 40.3%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_11, 16/05/2021 18:31:42, 11.58, 39.39, 73.52, 40.6%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_1, 16/05/2021 18:31:42, 11.59, 39.75, 73.15, 40.9%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_15, 16/05/2021 18:31:42, 11.41, 39.77, 73.14, 40.9%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_3, 16/05/2021 18:31:42, 11.65, 39.77, 73.14, 40.9%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_11, 16/05/2021 18:31:42, 11.41, 39.23, 73.68, 40.4%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_6, 16/05/2021 18:31:42, 11.60, 39.70, 73.20, 40.8%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_3, 16/05/2021 18:31:42, 11.48, 39.80, 73.10, 40.9%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_1, 16/05/2021 18:31:42, 11.42, 39.86, 73.05, 40.9%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_6, 16/05/2021 18:31:43, 11.43, 40.60, 72.30, 41.5%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_7, 16/05/2021 18:31:43, 11.63, 40.84, 72.07, 41.7%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_8, 16/05/2021 18:31:43, 11.60, 41.04, 71.86, 41.9%, school_location.i1.sample.university.interaction_sample.chunk_2.add.probs
mp_households_4, 16/05/2021 18:31:43, 11.45, 40.73, 72.17, 41.7%, school_location.i1.sample.university.interaction_sample.chunk_2.add.choices_df
mp_households_7, 16/05/2021 18:31:43, 11.46, 40.73, 72.17, 41.7%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_8, 16/05/2021 18:31:43, 11.43, 41.09, 71.81, 41.9%, school_location.i1.sample.university.interaction_sample.chunk_2.del.utilities
mp_households_4, 16/05/2021 18:31:43, 11.28, 41.33, 71.57, 42.1%, school_location.i1.sample.university.interaction_sample.chunk_2.del.probs
